SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST;GEM. CIJFER REKENTOETS
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;21;7,5;0;,0;0;,0;0;,0;7,5;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;4;4;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;17;17;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;0371;kcv;klassieke culturele vorming;;0;0;12;7,3;0;,0;0;,0;0;,0;7,3;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;21;6,0;21;6,0;21;6,0;21;6,0;6,0;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1002;entl;Engelse taal en literatuur;;0;0;21;6,8;21;6,8;21;7,0;21;7,0;6,8;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1003;fatl;Franse taal en literatuur;;0;0;10;6,8;10;6,8;10;7,5;10;7,5;7,2;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;11;6,5;11;6,5;11;6,4;11;6,4;6,2;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1010;latl;Latijnse taal en literatuur;;0;0;11;6,7;11;6,7;11;7,1;11;7,1;6,9;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1018;biol;biologie;;0;0;18;6,1;18;6,1;18;6,0;18;6,0;6,1;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1019;maat;maatschappijleer;;0;0;21;6,9;0;,0;0;,0;0;,0;6,9;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;3;3;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;6;6;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1021;ges;geschiedenis;;0;0;3;6,9;3;6,9;3;7,1;3;7,1;6,7;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1022;econ;economie;;0;0;14;6,8;14;6,8;14;6,4;14;6,4;6,6;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1023;nat;natuurkunde;;0;0;16;7,0;16;7,0;16;6,6;16;6,6;6,9;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1024;wisA;wiskunde A;;0;0;6;6,9;6;6,9;6;6,8;6;6,8;7,0;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1025;wisB;wiskunde B;;0;0;15;6,5;15;6,5;15;7,2;15;7,2;6,8;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1028;schk;scheikunde;;0;0;18;6,3;18;6,3;18;6,4;18;6,4;6,4;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;3;7,7;0;,0;0;,0;0;,0;7,7;,0
2015;16YC;00;Scheldemond College;0718;VLISSINGEN;VLISSINGEN;Zeeland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;8,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;0131;ak;aardrijkskunde;;0;0;39;6,8;39;6,8;39;6,4;39;6,4;6,7;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;0161;in;informatica;;0;0;40;7,0;0;,0;0;,0;0;,0;7,2;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;0251;m&o;management en organisatie;;0;0;28;6,6;28;6,6;28;6,3;28;6,3;6,5;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;139;7,5;0;,0;0;,0;0;,0;7,6;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;0311;fi;filosofie;;0;0;25;7,6;25;7,6;25;7,6;25;7,6;7,6;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;84;84;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;56;56;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;0371;kcv;klassieke culturele vorming;;0;0;43;7,5;0;,0;0;,0;0;,0;7,6;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;153;6,7;153;6,7;153;6,3;153;6,3;6,6;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1002;entl;Engelse taal en literatuur;;0;0;153;6,8;153;6,8;153;7,2;153;7,2;7,1;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1003;fatl;Franse taal en literatuur;;0;0;60;6,8;60;6,8;60;6,9;60;6,9;6,8;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;86;6,4;86;6,4;86;5,9;86;5,9;6,1;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1010;latl;Latijnse taal en literatuur;;0;0;23;7,5;23;7,5;23;6,4;23;6,4;7,0;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1011;grtl;Griekse taal en literatuur;;0;0;3;7,3;3;7,3;3;6,7;3;6,7;7,0;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1018;biol;biologie;;0;0;104;6,7;104;6,7;104;6,6;104;6,6;6,6;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1019;maat;maatschappijleer;;0;0;139;7,1;0;,0;0;,0;0;,0;7,2;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;30;30;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;66;66;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1021;ges;geschiedenis;;0;0;66;7,0;66;7,0;66;6,3;66;6,3;6,7;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1022;econ;economie;;0;0;69;6,6;69;6,6;69;6,3;69;6,3;6,6;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1023;nat;natuurkunde;;0;0;95;6,9;95;6,9;95;6,3;95;6,3;6,7;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1024;wisA;wiskunde A;;0;0;60;7,1;60;7,1;60;6,8;60;6,8;7,0;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1025;wisB;wiskunde B;;0;0;89;6,8;89;6,8;89;6,6;89;6,6;6,7;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1026;wisC;wiskunde C;;0;0;4;7,1;4;7,1;4;7,2;4;7,2;7,0;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1027;wisD;wiskunde D;;0;0;14;7,7;0;,0;0;,0;0;,0;7,8;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1028;schk;scheikunde;;0;0;101;6,7;101;6,7;101;6,4;101;6,4;6,6;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;41;7,5;41;7,5;41;5,9;41;5,9;6,7;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1031;kumu;kunst (muziek);;0;0;11;7,6;11;7,6;11;5,7;11;5,7;6,6;,0
2015;16YV;00;Pantarijn SGM;0289;WAGENINGEN;WAGENINGEN;Gelderland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,4
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;0131;ak;aardrijkskunde;;0;0;11;6,6;11;6,6;11;6,2;11;6,2;6,5;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;0251;m&o;management en organisatie;;0;0;8;6,5;8;6,5;8;5,7;8;5,7;6,0;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;0301;anw;algemene natuurwetenschappen;;0;0;24;7,1;0;,0;0;,0;0;,0;7,1;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;22;22;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;3;3;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;25;6,9;25;6,9;25;6,0;25;6,0;6,5;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1002;entl;Engelse taal en literatuur;;0;0;25;6,6;25;6,6;25;7,1;25;7,1;6,9;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1003;fatl;Franse taal en literatuur;;0;0;9;7,4;9;7,4;9;7,6;9;7,6;7,7;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1004;dutl;Duitse taal en literatuur;;0;0;17;6,7;17;6,7;17;6,3;17;6,3;6,5;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1018;biol;biologie;;0;0;16;6,5;16;6,5;16;6,1;16;6,1;6,4;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1019;maat;maatschappijleer;;0;0;24;7,1;0;,0;0;,0;0;,0;7,1;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1020;ckv;culturele en kunstzinnige vorming;G;17;17;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1020;ckv;culturele en kunstzinnige vorming;V;7;7;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1021;ges;geschiedenis;;0;0;11;6,9;11;6,9;11;6,9;11;6,9;7,0;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1022;econ;economie;;0;0;14;6,3;14;6,3;14;6,7;14;6,7;6,5;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1023;nat;natuurkunde;;0;0;14;6,3;14;6,3;14;6,4;14;6,4;6,6;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1024;wisA;wiskunde A;;0;0;15;6,4;15;6,4;15;6,4;15;6,4;6,3;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1025;wisB;wiskunde B;;0;0;10;6,6;10;6,6;10;7,7;10;7,7;7,2;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1027;wisD;wiskunde D;;0;0;1;6,8;0;,0;0;,0;0;,0;7,0;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1028;schk;scheikunde;;0;0;14;6,8;14;6,8;14;6,2;14;6,2;6,6;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;5;7,1;5;7,1;5;6,7;5;6,7;7,0;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1032;kudr;kunst (drama);;0;0;1;7,6;1;7,6;1;8,3;1;8,3;8,0;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1035;nlt;natuur, leven en technologie;;0;0;6;6,8;0;,0;0;,0;0;,0;6,7;,0
2015;16ZK;00;Hogeland College;1651;EEMSMOND;WARFFUM;Groningen;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,4
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;0131;ak;aardrijkskunde;;0;0;11;7,0;11;7,0;11;5,6;11;5,6;6,3;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;0251;m&o;management en organisatie;;0;0;11;6,9;11;6,9;11;6,3;11;6,3;6,7;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;31;6,8;0;,0;0;,0;0;,0;6,7;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;24;24;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;9;9;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;0371;kcv;klassieke culturele vorming;;0;0;3;7,5;0;,0;0;,0;0;,0;7,3;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;33;6,8;33;6,8;33;6,4;33;6,4;6,8;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1002;entl;Engelse taal en literatuur;;0;0;33;7,0;33;7,0;33;7,1;33;7,1;7,1;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1003;fatl;Franse taal en literatuur;;0;0;15;6,8;15;6,8;15;8,2;15;8,2;7,5;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;25;6,7;25;6,7;25;6,4;25;6,4;6,6;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1018;biol;biologie;;0;0;19;6,9;19;6,9;19;5,8;19;5,8;6,4;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1019;maat;maatschappijleer;;0;0;31;6,5;0;,0;0;,0;0;,0;6,5;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;16;16;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;9;9;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1021;ges;geschiedenis;;0;0;13;7,0;13;7,0;13;5,9;13;5,9;6,5;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1022;econ;economie;;0;0;18;6,6;18;6,6;18;7,2;18;7,2;6,9;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1023;nat;natuurkunde;;0;0;20;6,4;20;6,4;20;6,3;20;6,3;6,4;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1024;wisA;wiskunde A;;0;0;18;6,3;18;6,3;18;6,7;18;6,7;6,4;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1025;wisB;wiskunde B;;0;0;12;7,0;12;7,0;12;7,1;12;7,1;7,1;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1026;wisC;wiskunde C;;0;0;4;7,6;4;7,6;4;6,6;4;6,6;7,0;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1028;schk;scheikunde;;0;0;21;6,6;21;6,6;21;6,6;21;6,6;6,6;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;4;7,4;4;7,4;4;6,4;4;6,4;6,8;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1035;nlt;natuur, leven en technologie;;0;0;11;6,8;0;,0;0;,0;0;,0;6,9;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1050;lakc;Latijnse taal en literatuur met kcv;;0;0;1;8,3;1;8,3;1;8,2;1;8,2;8,0;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1051;grkc;Griekse taal en literatuur met kcv;;0;0;2;7,4;2;7,4;2;7,3;2;7,3;7,5;,0
2015;17AA;00;Gerrit Komrij College;0294;WINTERSWIJK;WINTERSWIJK;Gelderland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;8,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;0131;ak;aardrijkskunde;;0;0;26;6,2;26;6,2;26;6,1;26;6,1;6,2;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;0161;in;informatica;;0;0;29;7,0;0;,0;0;,0;0;,0;7,0;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;0251;m&o;management en organisatie;;0;0;27;6,5;27;6,5;27;6,6;27;6,6;6,6;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;0301;anw;algemene natuurwetenschappen;;0;0;95;7,3;0;,0;0;,0;0;,0;7,3;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;34;34;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;62;62;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;0371;kcv;klassieke culturele vorming;;0;0;40;6,6;0;,0;0;,0;0;,0;6,7;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;97;6,5;97;6,5;97;6,3;97;6,3;6,4;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1002;entl;Engelse taal en literatuur;;0;0;97;7,2;97;7,2;97;7,2;97;7,2;7,3;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1003;fatl;Franse taal en literatuur;;0;0;42;6,9;42;6,9;42;7,1;42;7,1;7,1;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1004;dutl;Duitse taal en literatuur;;0;0;55;6,4;52;6,4;55;6,2;52;6,2;6,2;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1010;latl;Latijnse taal en literatuur;;0;0;26;6,4;26;6,4;26;6,6;26;6,6;6,5;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1011;grtl;Griekse taal en literatuur;;0;0;14;6,6;14;6,6;14;6,7;14;6,7;6,7;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1018;biol;biologie;;0;0;55;6,3;55;6,3;55;6,7;55;6,7;6,5;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1019;maat;maatschappijleer;;0;0;95;6,9;0;,0;0;,0;0;,0;6,9;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1020;ckv;culturele en kunstzinnige vorming;G;29;29;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1020;ckv;culturele en kunstzinnige vorming;V;26;26;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1021;ges;geschiedenis;;0;0;44;6,1;42;6,1;44;6,0;42;6,0;6,1;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1022;econ;economie;;0;0;44;6,5;41;6,5;44;6,6;41;6,5;6,5;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1023;nat;natuurkunde;;0;0;56;6,4;56;6,4;56;6,7;56;6,7;6,6;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1024;wisA;wiskunde A;;0;0;41;6,4;41;6,4;41;6,7;41;6,7;6,7;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1025;wisB;wiskunde B;;0;0;56;6,5;56;6,5;56;7,1;56;7,1;6,8;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1027;wisD;wiskunde D;;0;0;1;7,0;0;,0;0;,0;0;,0;,0;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1028;schk;scheikunde;;0;0;60;6,3;60;6,3;60;6,8;60;6,8;6,5;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;18;6,9;16;7,0;18;6,0;16;5,9;6,4;,0
2015;17AN;00;Minkema College;0632;WOERDEN;WOERDEN;Utrecht;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,5
2015;17AY;00;Cambium College;0297;ZALTBOMMEL;ZALTBOMMEL;Gelderland;VWO;0131;ak;aardrijkskunde;;0;0;27;6,4;27;6,4;27;5,9;27;5,9;6,2;,0
2015;17AY;00;Cambium College;0297;ZALTBOMMEL;ZALTBOMMEL;Gelderland;VWO;0161;in;informatica;;0;0;19;7,5;0;,0;0;,0;0;,0;7,5;,0
2015;17AY;00;Cambium College;0297;ZALTBOMMEL;ZALTBOMMEL;Gelderland;VWO;0251;m&o;management en organisatie;;0;0;19;6,5;19;6,5;19;5,3;19;5,3;5,8;,0
2015;17AY;00;Cambium College;0297;ZALTBOMMEL;ZALTBOMMEL;Gelderland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;54;7,2;0;,0;0;,0;0;,0;7,2;,0
2015;17AY;00;Cambium College;0297;ZALTBOMMEL;ZALTBOMMEL;Gelderland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;32;32;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;17AY;00;Cambium College;0297;ZALTBOMMEL;ZALTBOMMEL;Gelderland;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;24;24;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;17AY;00;Cambium College;0297;ZALTBOMMEL;ZALTBOMMEL;Gelderland;VWO;0371;kcv;klassieke culturele vorming;;0;0;9;6,7;0;,0;0;,0;0;,0;6,7;,0
2015;17AY;00;Cambium College;0297;ZALTBOMMEL;ZALTBOMMEL;Gelderland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;57;6,5;57;6,5;57;6,2;57;6,2;6,4;,0
