SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST;GEM. CIJFER REKENTOETS
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;25;25;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1018;biol;biologie;;0;0;10;6,8;10;6,8;10;6,9;10;6,9;7,1;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1019;maat;maatschappijleer;;0;0;27;6,8;0;,0;0;,0;0;,0;6,9;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;27;27;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1021;ges;geschiedenis;;0;0;17;6,7;17;6,7;17;7,2;17;7,2;6,9;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1022;econ;economie;;0;0;12;6,7;12;6,7;12;6,8;12;6,8;6,8;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1023;nat;natuurkunde;;0;0;8;6,3;8;6,3;8;6,9;8;6,9;6,5;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1024;wisA;wiskunde A;;0;0;10;7,0;10;7,0;10;7,5;10;7,5;7,2;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1025;wisB;wiskunde B;;0;0;12;6,6;12;6,6;12;6,8;12;6,8;6,8;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1028;schk;scheikunde;;0;0;10;6,3;10;6,3;10;7,0;10;7,0;6,8;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;9;6,4;9;6,4;9;7,0;9;7,0;6,7;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1031;kumu;kunst (muziek);;0;0;4;6,2;4;6,2;4;6,8;4;6,8;6,8;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1032;kudr;kunst (drama);;0;0;10;7,0;10;7,0;10;7,2;10;7,2;7,1;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1033;kuda;kunst (dans);;0;0;4;6,6;4;6,6;4;6,8;4;6,8;6,5;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1039;lit;literatuur;;0;0;27;7,2;0;,0;0;,0;0;,0;7,4;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1062;nezl;Nederlandse taal;;0;0;27;6,6;27;6,6;27;6,6;27;6,6;6,7;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1063;enzl;Engelse taal;;0;0;27;7,1;27;7,1;27;7,3;27;7,3;7,2;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1064;fazl;Franse taal;;0;0;7;6,0;7;6,0;7;6,2;7;6,2;6,4;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1065;duzl;Duitse taal;;0;0;9;6,7;9;6,7;9;6,5;9;6,5;6,7;,0
2014;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,4
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;0131;ak;aardrijkskunde;;0;0;34;6,2;34;6,2;34;6,6;34;6,6;6,3;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;0301;anw;algemene natuurwetenschappen;;0;0;48;6,5;0;,0;0;,0;0;,0;6,5;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;34;34;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;14;14;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;48;6,8;48;6,8;48;6,2;48;6,2;6,5;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1002;entl;Engelse taal en literatuur;;0;0;48;7,1;48;7,1;48;7,1;48;7,1;7,2;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1003;fatl;Franse taal en literatuur;;0;0;13;6,7;13;6,7;13;6,7;13;6,7;6,7;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;21;7,2;21;7,2;21;6,2;21;6,2;6,8;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1018;biol;biologie;;0;0;14;6,3;14;6,3;14;6,6;14;6,6;6,4;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1019;maat;maatschappijleer;;0;0;48;7,2;0;,0;0;,0;0;,0;7,2;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;19;19;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;29;29;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1021;ges;geschiedenis;;0;0;37;7,1;37;7,1;37;6,9;37;6,9;6,9;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1022;econ;economie;;0;0;23;6,7;23;6,7;23;6,2;23;6,2;6,5;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1023;nat;natuurkunde;;0;0;3;6,9;3;6,9;3;7,0;3;7,0;6,7;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1024;wisA;wiskunde A;;0;0;30;6,5;30;6,5;30;6,6;30;6,6;6,5;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1025;wisB;wiskunde B;;0;0;11;6,0;11;6,0;11;7,0;11;7,0;6,5;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1028;schk;scheikunde;;0;0;11;6,3;11;6,3;11;6,4;11;6,4;6,4;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;25;7,2;13;7,1;13;5,9;13;5,9;7,0;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1031;kumu;kunst (muziek);;0;0;4;7,7;4;7,7;4;6,8;4;6,8;7,3;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1032;kudr;kunst (drama);;0;0;28;7,4;28;7,4;28;6,2;28;6,2;6,9;,0
2014;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,7
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;0131;ak;aardrijkskunde;;0;0;7;6,4;7;6,4;7;6,3;7;6,3;6,4;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;16;16;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;18;6,4;18;6,4;18;6,1;18;6,1;6,2;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1002;entl;Engelse taal en literatuur;;0;0;18;6,4;18;6,4;18;7,2;18;7,2;6,8;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1003;fatl;Franse taal en literatuur;;0;0;6;6,4;6;6,4;6;6,0;6;6,0;6,3;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;4;6,4;4;6,4;4;5,8;4;5,8;6,3;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1018;biol;biologie;;0;0;8;6,7;8;6,7;8;7,0;8;7,0;6,9;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1019;maat;maatschappijleer;;0;0;18;6,9;0;,0;0;,0;0;,0;7,1;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;1;1;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;17;17;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1021;ges;geschiedenis;;0;0;10;6,4;10;6,4;10;5,8;10;5,8;6,2;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1022;econ;economie;;0;0;15;6,3;15;6,3;15;6,7;15;6,7;6,5;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1023;nat;natuurkunde;;0;0;7;6,2;7;6,2;7;7,4;7;7,4;6,9;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1024;wisA;wiskunde A;;0;0;8;6,5;8;6,5;8;7,2;8;7,2;6,9;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1025;wisB;wiskunde B;;0;0;7;6,4;7;6,4;7;7,0;7;7,0;6,7;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1028;schk;scheikunde;;0;0;8;6,7;8;6,7;8;7,3;8;7,3;7,3;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;2;6,2;2;6,2;2;5,6;2;5,6;6,0;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1031;kumu;kunst (muziek);;0;0;2;6,5;2;6,5;2;6,6;2;6,6;6,5;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1032;kudr;kunst (drama);;0;0;6;7,2;6;7,2;6;6,8;6;6,8;6,8;,0
2014;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,6
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;0131;ak;aardrijkskunde;;0;0;72;6,2;72;6,2;72;6,0;72;6,0;6,1;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;0251;m&o;management en organisatie;;0;0;26;5,8;26;5,8;26;6,0;26;6,0;5,9;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;0260;mu;muziek;;0;0;6;6,5;6;6,5;6;6,6;6;6,6;6,3;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;0270;te;tekenen;;0;0;13;7,0;13;7,0;13;6,7;13;6,7;6,8;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;23;23;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;101;101;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;126;6,3;126;6,3;126;6,1;126;6,1;6,3;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1002;entl;Engelse taal en literatuur;;0;0;126;6,5;126;6,5;126;6,7;126;6,7;6,6;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1003;fatl;Franse taal en literatuur;;0;0;30;6,3;30;6,3;30;6,3;30;6,3;6,4;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;23;6,8;23;6,8;23;5,9;23;5,9;6,4;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1018;biol;biologie;;0;0;52;5,8;52;5,8;52;6,2;52;6,2;6,1;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1019;maat;maatschappijleer;;0;0;126;6,9;0;,0;0;,0;0;,0;6,9;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;1;6,0;0;,0;0;,0;0;,0;6,0;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;56;56;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;69;69;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1021;ges;geschiedenis;;0;0;68;6,6;68;6,6;68;6,7;68;6,7;6,6;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1022;econ;economie;;0;0;90;6,0;90;6,0;90;5,8;90;5,8;6,0;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1023;nat;natuurkunde;;0;0;37;6,4;37;6,4;37;6,6;37;6,6;6,5;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1024;wisA;wiskunde A;;0;0;93;6,4;93;6,4;93;6,2;93;6,2;6,3;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1025;wisB;wiskunde B;;0;0;33;6,1;33;6,1;33;7,6;33;7,6;7,0;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1027;wisD;wiskunde D;;0;0;19;6,7;0;,0;0;,0;0;,0;6,7;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1028;schk;scheikunde;;0;0;58;6,2;58;6,2;58;6,6;58;6,6;6,4;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1054;o&o;onderzoek en ontwerpen (beschikking 2007);;0;0;21;7,2;0;,0;0;,0;0;,0;7,2;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1061;lv;levensbeschouwelijk vormingsonderwijs;;0;0;126;7,1;0;,0;0;,0;0;,0;7,1;,0
2014;00DI;02;rsg de Borgen;0022;LEEK;LEEK;Groningen;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,6
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;22;6,3;22;6,3;22;6,2;22;6,2;6,3;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;0161;in;informatica;;0;0;8;6,9;0;,0;0;,0;0;,0;6,9;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;0251;m&o;management en organisatie;;0;0;13;5,9;13;5,9;13;5,9;13;5,9;6,0;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;0260;mu;muziek;;0;0;14;6,8;14;6,8;14;5,4;14;5,4;6,2;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;0270;te;tekenen;;0;0;15;7,1;15;7,1;15;6,2;15;6,2;6,7;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;0301;anw;algemene natuurwetenschappen;;0;0;3;6,4;0;,0;0;,0;0;,0;6,3;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;39;39;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;65;65;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1018;biol;biologie;;0;0;39;6,5;38;6,5;39;5,8;38;5,8;6,2;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1019;maat;maatschappijleer;;0;0;104;6,9;0;,0;0;,0;0;,0;7,0;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;47;47;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;57;57;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1021;ges;geschiedenis;;0;0;72;6,3;72;6,3;72;6,0;72;6,0;6,3;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1022;econ;economie;;0;0;59;5,7;59;5,7;59;5,8;59;5,8;5,8;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1023;nat;natuurkunde;;0;0;28;6,0;28;6,0;28;6,3;28;6,3;6,1;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1024;wisA;wiskunde A;;0;0;67;6,4;64;6,5;67;6,2;64;6,3;6,5;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1025;wisB;wiskunde B;;0;0;28;5,8;28;5,8;28;7,0;28;7,0;6,4;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1028;schk;scheikunde;;0;0;34;6,2;34;6,2;34;5,9;34;5,9;6,1;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1034;maw;maatschappijwetenschappen;;0;0;43;6,5;43;6,5;43;6,5;43;6,5;6,6;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;39;6,5;0;,0;0;,0;0;,0;6,6;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1039;lit;literatuur;;0;0;104;6,8;0;,0;0;,0;0;,0;6,8;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1062;nezl;Nederlandse taal;;0;0;104;6,3;104;6,3;104;5,8;104;5,8;6,1;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1063;enzl;Engelse taal;;0;0;103;6,7;103;6,7;103;6,8;103;6,8;6,8;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1064;fazl;Franse taal;;0;0;21;6,3;21;6,3;21;6,6;21;6,6;6,5;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1065;duzl;Duitse taal;;0;0;42;6,1;42;6,1;42;6,0;42;6,0;6,1;,0
2014;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,3
2014;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;34;6,5;34;6,5;34;6,5;34;6,5;6,5;,0
2014;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;0251;m&o;management en organisatie;;0;0;21;6,4;21;6,4;21;7,3;21;7,3;7,0;,0
2014;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;50;50;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;22;22;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;72;6,4;72;6,4;72;6,1;72;6,1;6,3;,0
2014;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;72;6,6;72;6,6;72;7,1;72;7,1;6,9;,0
2014;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;18;6,0;18;6,0;18;6,2;18;6,2;6,0;,0
2014;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;22;6,3;22;6,3;22;5,9;22;5,9;6,2;,0
2014;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1012;s-e;Spaanse taal en literatuur (elementair);;0;0;44;7,1;0;,0;0;,0;0;,0;7,1;,0
2014;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1018;biol;biologie;;0;0;25;6,5;25;6,5;25;6,1;25;6,1;6,3;,0
2014;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1019;maat;maatschappijleer;;0;0;72;6,8;0;,0;0;,0;0;,0;6,8;,0
2014;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;21;21;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;51;51;0;,0;0;,0;0;,0;0;,0;,0;,0
